기준일,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,기술점수,시장상태,레짐비중배수,date,market_regime,regime_weight_multiplier,sector_group
2026-05-06,태성,323280,KQ,전자장비와기기,78100.0,67045.0,67725.0,56999.166666666664,45427.25,1,59.39756434933935,1608.4600411892598,1.6647761808256636,0,-12.931995540691188,51.65048543689321,-83.08275491699189,,-91.39103040869108,DART,TRAILING_DART,,-83.08275491699189,-940.0266045345973,-996.9930590039027,-101.27655961460167,5.0,78.67348322394467,BULL,1.0,2026-05-06,BULL,1.0,전자장비와기기
2026-05-06,삼표시멘트,038500,KQ,건축자재,15630.0,16344.5,16132.5,10247.458333333334,7452.375,1,46.57719748441392,-61.66282754804456,0.5836031829760453,0,-3.874538745387457,4.200000000000004,378.10375431123447,,415.91412974235794,DART,TRAILING_DART,,378.10375431123447,41.33785983816028,4537.245051734813,-70.97092097418545,5.0,53.26116776427397,BULL,1.0,2026-05-06,BULL,1.0,건축자재
2026-05-06,테스,095610,KQ,반도체와반도체장비,89700.0,84835.0,72498.33333333333,59553.75,49728.75,1,62.587450986492854,-604.9779709162231,0.7251451470579969,0,1.3559322033898313,44.67741935483871,2939.9688314049586,4008.0,4008.0,DART,TRAILING_DART,,2939.9688314049586,30.510527540910687,35279.625976859505,-60.669313292241355,5.0,70.32249972257812,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,차바이오텍,085660,KQ,건강관리업체및서비스,16090.0,17536.0,18956.333333333332,16992.75,14728.65,1,34.447583153629296,-87.22277067451864,2.333709392720659,0,-9.505061867266596,-6.071220081727957,-1578.0244578762006,,-1735.8269036638208,DART,TRAILING_DART,,-1578.0244578762006,-10.196293168773114,-18936.293494514408,-217.6898290522959,5.0,38.78770684733145,BULL,1.0,2026-05-06,BULL,1.0,건강관리업체및서비스
2026-05-06,LS마린솔루션,060370,KQ,건설,50100.0,34895.0,31575.0,30335.0,28432.5,1,79.72857924284102,1630.4243115417848,2.0665985212182894,1,27.969348659003824,68.97133220910622,159.96383638124988,251.0,251.0,DART,TRAILING_DART,,159.96383638124988,313.19578933199716,1919.5660365749986,-96.16853086511976,5.0,89.9587327129162,BULL,1.0,2026-05-06,BULL,1.0,건설
2026-05-06,신성델타테크,065350,KQ,가정용기기와용품,56700.0,58215.0,62793.333333333336,61198.333333333336,61286.0,0,42.03815221190867,30.480011268706903,1.2447722724711225,0,-4.865771812080533,6.17977528089888,880.7698909559864,,968.8468800515852,DART,TRAILING_DART,,880.7698909559864,64.37549759842256,10569.238691471837,-81.35936738717488,5.0,21.62691730851264,BULL,1.0,2026-05-06,BULL,1.0,가정용기기와용품
2026-05-06,와이씨,232140,KQ,반도체와반도체장비,23700.0,20795.5,20331.166666666668,17489.5,15412.95,1,65.40071421379831,269.59814813380956,1.9726197949855713,1,1.0660980810234477,39.57597173144875,353.2725159561145,,388.599767551726,DART,TRAILING_DART,,353.2725159561145,67.08701902795107,4239.270191473373,-82.11278400222206,5.0,89.04841786259949,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,삼현,437730,KQ,자동차부품,51400.0,51382.5,52315.0,51211.25,38390.0,1,48.20823013085641,188.34473210647593,0.7747495017844185,0,-10.45296167247387,5.43589743589743,305.628149867191,,336.1909648539101,DART,TRAILING_DART,,305.628149867191,168.17822580261532,3667.5377984062916,-92.86471245446248,5.0,56.526579559715024,BULL,1.0,2026-05-06,BULL,1.0,자동차부품
2026-05-06,코미코,183300,KQ,반도체와반도체장비,147400.0,141050.0,120730.0,107783.33333333333,100020.0,1,62.554924932551685,-1124.1958303494393,1.335797020330388,0,-1.2064343163538882,32.912533814247084,7383.571095733319,,8121.928205306652,DART,TRAILING_DART,,7383.571095733319,19.9632397506373,88602.85314879983,-39.88951618127557,5.0966733413838785,73.19512203853454,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,로킷헬스케어,376900,KQ,건강관리장비와용품,76000.0,91310.0,91085.0,78035.83333333333,55374.3,1,36.18909834258811,-2810.365516668159,0.9235784154468349,0,-13.832199546485258,-27.68791627021884,-178.20640668861716,,-196.0270473574789,DART,TRAILING_DART,,-178.20640668861716,-426.47176053998993,-2138.476880263406,-102.81378536876764,5.0,43.375595137325476,BULL,1.0,2026-05-06,BULL,1.0,건강관리장비와용품
2026-05-06,제이에스링크,127120,KQ,생명과학도구및서비스,40650.0,43250.0,38619.166666666664,28920.0,24647.95,1,47.411645370836005,-600.7797060383539,1.3499314253024743,0,-6.979405034324948,0.37037037037037646,-476.6943354093664,,-524.3637689503031,DART,TRAILING_DART,,-476.6943354093664,-85.27477039367665,-5720.332024912396,-114.07215750285953,5.0,65.56905348762552,BULL,1.0,2026-05-06,BULL,1.0,생명과학도구및서비스
2026-05-06,큐리옥스바이오시스템즈,445680,KQ,생명과학도구및서비스,93600.0,89800.0,101965.0,100465.83333333333,81600.5,1,48.94076561716217,1842.9768326817914,1.305466416455428,0,3.197353914002199,17.587939698492463,-1587.4902189174393,,-1746.2392408091837,DART,TRAILING_DART,,-1587.4902189174393,-58.96099319832588,-19049.882627009272,-120.35243870406973,5.0,53.40740473171325,BULL,1.0,2026-05-06,BULL,1.0,생명과학도구및서비스
2026-05-06,씨엠티엑스,388210,KQ,반도체와반도체장비,137000.0,142040.0,140216.66666666666,,,0,46.160781695576766,-1157.7811308095625,0.9976402469942733,0,-9.74967061923584,16.794543904518335,-2248.159868155967,7139.0,7139.0,DART,TRAILING_DART,,-2248.159868155967,-60.938726796316764,-26977.918417871606,-119.69191125392089,5.0,23.95276126837498,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,리브스메드,491000,KQ,건강관리장비와용품,67400.0,63825.0,74496.66666666667,,,0,50.32788285989304,1590.8406816192164,0.9149526948731603,0,-0.7363770250368162,7.154213036565982,-916.6493733456908,,-1008.31431068026,DART,TRAILING_DART,,-916.6493733456908,-73.52865987787222,-10999.79248014829,-116.320166884493,5.0,24.240681225295013,BULL,1.0,2026-05-06,BULL,1.0,건강관리장비와용품
2026-05-06,하림지주,003380,KQ,식품,13430.0,13497.0,14846.833333333334,12511.75,10890.7,1,46.53731062566112,43.12964117594777,1.3985419072427094,0,-0.07440476190476719,1.5885022692889494,4586.912651464162,,5045.603916610578,DART,TRAILING_DART,,4586.912651464162,2.9278953013663966,55042.95181756995,309.85072090521186,100.0,50.70520134751638,BULL,1.0,2026-05-06,BULL,1.0,식품
2026-05-06,인텔리안테크,189300,KQ,통신장비,153600.0,131570.0,125131.66666666667,91782.91666666667,74422.0,1,65.8436323856165,1366.5888800729763,1.9173553390744125,1,8.936170212765958,38.87884267631103,695.1279118401617,3010.0,3010.0,DART,TRAILING_DART,,695.1279118401617,220.96652628058894,8341.53494208194,-94.56931318874874,5.0,89.6518677998882,BULL,1.0,2026-05-06,BULL,1.0,통신장비
2026-05-06,LS머트리얼즈,417200,KQ,전기제품,30200.0,24331.0,20423.666666666668,16708.416666666668,14280.0,1,70.67817177842534,663.9894617725461,1.148149816178807,0,13.108614232209748,54.08163265306123,-14.886340106750277,,-16.374974117425307,DART,TRAILING_DART,,-14.886340106750277,-2028.7054966791789,-178.63608128100333,-100.59151020291723,5.0,78.35708054022528,BULL,1.0,2026-05-06,BULL,1.0,전기제품
2026-05-06,제주반도체,080220,KQ,반도체와반도체장비,58500.0,47320.0,44517.5,34482.833333333336,27719.9,1,68.80001309555618,1211.9737754917332,1.2229209197327993,1,0.1712328767123239,50.0,1146.8013953439893,,1261.4815348783884,DART,TRAILING_DART,,1146.8013953439893,51.011448222429664,13761.61674412787,-76.47586881345663,5.0,88.20372443536412,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,HK이노엔,195940,KQ,제약,52100.0,51220.0,51847.5,51401.666666666664,49289.75,1,51.98561461075632,140.1396100598265,1.1122944825004586,0,-4.4036697247706424,11.324786324786329,2672.0827350871205,3098.0,3098.0,DART|DAILY_DISC,TRAILING_DART,,2672.0827350871205,19.497899266319436,32064.992821045445,-38.4549082129646,6.351955313655978,48.897168792909774,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,레이크머티리얼즈,281740,KQ,화학,23800.0,22466.5,21814.666666666668,18882.166666666668,16527.8,1,57.59164877687316,17.838178572082143,1.2441412461848353,0,-1.2448132780082943,21.304791029561663,118.71230515224065,,130.58353566746473,DART,TRAILING_DART,,118.71230515224065,200.48469254706225,1424.5476618268876,-94.01450562257611,5.0,71.98756321258949,BULL,1.0,2026-05-06,BULL,1.0,화학
2026-05-06,아주IB투자,027360,KQ,창업투자,15570.0,13040.5,8533.916666666666,5676.8,4301.38,1,62.237875078924134,50.36229619878304,0.5335584601207242,0,-13.307349665924272,72.42524916943522,68.66347466778889,,75.52982213456778,DART,TRAILING_DART,,68.66347466778889,226.75811376181537,823.9616960134667,-94.7080173666444,5.0,73.78030224708203,BULL,1.0,2026-05-06,BULL,1.0,창업투자
2026-05-06,씨젠,096530,KQ,생명과학도구및서비스,23950.0,24460.0,24347.5,24695.0,25690.0,0,47.52747487177363,-86.13417128712933,0.819983452837104,0,-4.008016032064132,8.371040723981892,927.6098085371052,,1020.3707893908158,DART|DAILY_DISC,TRAILING_DART,,927.6098085371052,25.819045658616467,11131.317702445263,-53.52268182695088,5.0,30.526784939633373,BULL,1.0,2026-05-06,BULL,1.0,생명과학도구및서비스
2026-05-06,하나머티리얼즈,166090,KQ,반도체와반도체장비,80700.0,69975.0,64011.666666666664,55591.666666666664,46285.75,1,67.63911189435663,950.7475191284334,0.9707375063936529,1,9.945504087193457,49.721706864564005,1940.3515812830165,3248.0,3248.0,DART,TRAILING_DART,,1940.3515812830165,41.590400821401055,23284.218975396197,-71.14718838240867,5.0,87.22121326408659,BULL,1.0,2026-05-06,BULL,1.0,반도체와반도체장비
2026-05-06,큐리언트,115180,KQ,제약,34000.0,37145.0,38064.166666666664,33450.416666666664,25675.15,1,40.02805527609677,-309.4355201046286,1.3731051556550589,0,-17.07317073170732,-2.5787965616045794,-839.4166581571204,,-923.3583239728324,DART,TRAILING_DART,,-839.4166581571204,-40.50431888574213,-10072.999897885446,-129.62647028789837,5.0,45.57087489231629,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,에이프릴바이오,397030,KQ,제약,59500.0,58445.0,61378.333333333336,53846.666666666664,42609.6,1,50.02934097615491,164.26716420053896,1.338081201254818,0,-5.854430379746834,20.68965517241379,-416.7487877756341,-271.0,-271.0,DART,TRAILING_DART,,-416.7487877756341,-142.7718609994689,-5000.9854533076095,-108.40501756858423,5.0,56.74600534773027,BULL,1.0,2026-05-06,BULL,1.0,제약
2026-05-06,현대바이오,048410,KQ,화장품,13740.0,14083.5,14165.5,9949.166666666666,8260.75,1,47.9195184651428,-33.74931971141302,0.6412676203158261,0,-10.721247563352831,7.68025078369905,-229.2960626874477,,-252.2256689561925,DART,TRAILING_DART,,-229.2960626874477,-59.92252914839155,-2751.552752249372,-120.02585700327053,5.0,53.27690012912036,BULL,1.0,2026-05-06,BULL,1.0,화장품
2026-05-06,휴림로봇,090710,KQ,기계,12460.0,11755.5,12733.166666666666,10402.208333333334,7622.925,1,53.295296169467846,173.37122604523765,0.5810741982192938,0,-5.030487804878048,17.547169811320764,-251.7984731049733,,-276.97832041547065,DART,TRAILING_DART,,-251.7984731049733,-49.48401730301795,-3021.58167725968,-124.25025423161861,5.0,58.24090440922001,BULL,1.0,2026-05-06,BULL,1.0,기계
