기준일,추천순위,종목명,종목코드,시장,선정의견,선정핵심근거,선택신호,선택신호_신뢰도,선택신호_5일승률(%),선택신호_기대값5일(%),선택신호_발생건수,거래량비율20일,거래량신호점수,거래량백분위(시장내%),거래량판정,과거거래량신호_5일승률(%),과거거래량신호_기대값5일(%),20일돌파,200일선상단여부,RSI14,종합점수,최종판단점수,초보자설명,판단코멘트
2026-04-28,35,DN오토모티브,007340,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.80배(약함, 시장내 상위 36%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.7955604517003526,0.0,36.46907216494845,약함,,,0,1,58.31823753606816,78.72611283584887,55.1082789850942,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,37,미래에셋증권2우B,00680K,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.05배(보통, 시장내 상위 61%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0457422078846246,14.455423993213207,60.69587628865979,보통,,,0,1,51.25658211387928,78.41695461890164,54.89186823323114,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,40,한국단자,025540,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 51.1%, 기대값 2.20%) | 거래량:1.80배(강함, 시장내 상위 86%) | 추세:200일선 상단 / 돌파:있음",거래량급증_1.8배,높음,51.06093931944624,2.2041378714472306,15458.0,1.804047282996896,59.06160488217036,86.34020618556701,강함,51.06093931944624,2.2041378714472306,1,1,70.36472275749502,76.94613097649291,54.743946832123925,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-04-28,38,한국금융지주,071050,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.85배(보통, 시장내 상위 41%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8549852165465732,3.234424502739599,40.850515463917525,보통,,,0,1,60.46131881767567,77.95625379823888,54.56937765876721,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,39,세방전지,004490,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.44배(관심증가, 시장내 상위 80%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.4412331584025497,37.71959755309116,80.28350515463917,관심증가,,,1,1,64.39871302302419,77.63702869205778,54.34592008444044,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,3,KG스틸,016380,KS,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 50.1%, 기대값 2.42%) | 거래량:4.30배(매우강함, 시장내 상위 97%) | 추세:200일선 상단 / 돌파:있음",거래량급증_2.5배,높음,50.06580679126086,2.424010348924301,7598.0,4.298681607270497,100.0,97.16494845360825,매우강함,50.06580679126086,2.424010348924301,1,1,75.79186396080456,93.04338029149542,54.09997034361652,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배|RSI과열
2026-04-28,41,다우데이타,032190,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.81배(보통, 시장내 상위 38%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8130187890756234,0.7658111220954925,37.88659793814433,보통,,,0,1,50.16813444493478,76.70652933086876,53.69457053160813,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,42,아이티센글로벌,124500,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.59배(관심증가, 시장내 상위 84%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.5893805906220586,46.434152389532855,83.8917525773196,관심증가,,,0,1,51.615786427464634,76.64593023647365,53.65215116553155,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,43,한화손해보험,000370,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.22배(관심증가, 시장내 상위 71%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.220374527840469,24.727913402380526,71.26288659793815,관심증가,,,0,1,52.254251664007555,76.01679237539014,53.211754662773096,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,44,다우기술,023590,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.69배(약함, 시장내 상위 26%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.6899961753749083,0.0,25.51546391752577,약함,,,0,1,49.14199288691118,75.80495964592882,53.06347175215017,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,46,넥센타이어,002350,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.62배(관심증가, 시장내 상위 84%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.619987016355494,48.23453037385258,84.27835051546391,관심증가,,,0,1,56.123393998101314,75.67638804101018,52.973471628707124,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,47,KG이니시스,035600,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.05배(보통, 시장내 상위 61%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0497011381314991,14.688302243029359,61.08247422680413,보통,,,0,1,62.20307332669622,75.58572729364789,52.91000910555352,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,48,SK,034730,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.95배(보통, 시장내 상위 52%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,0.9475359695390281,8.678586443472238,52.0618556701031,보통,,,1,1,70.35598058382023,75.41862308231964,52.793036157623746,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,54,폰드그룹,472850,KQ,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 51.1%, 기대값 2.20%) | 거래량:2.13배(강함, 시장내 상위 90%) | 추세:200일선 상단 / 돌파:있음",거래량급증_1.8배,높음,51.06093931944624,2.2041378714472306,15458.0,2.131243851472306,78.30846185131212,89.69072164948454,강함,51.06093931944624,2.2041378714472306,1,1,66.29558496634439,74.02794825276811,52.70121892551657,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
