추천순위,결합순위,날짜,종목명,종목코드,시장,섹터그룹,종가,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,최근EPS(DART),컨센서스EPS(스크래),향후예상EPS,EPS출처,모델EPS,정정가_기본,상승잠재(%),발휘지수,기술지수,종합지수,적자여부,최대비중(%),결합액션,포트비중(%),마켓레짐,레짐비중배수,투자사유약,주의사항
628,628,2026-05-09,엔켐,348370,KQ,전기제품,42600.0,67173.75,0,,165.3969826019627,0.4112476096573319,0,-3220.623633745108,,-3542.685997119619,TRAILING_DART,-3220.623633745108,-38647.48360494129,-190.72179249986218,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
629,629,2026-05-09,에이스테크,088800,KQ,통신장비,4790.0,3113.675,1,,-112.71765753660188,0.5466357593746628,0,-385.5924464794616,,-424.1516911274078,TRAILING_DART,-385.5924464794616,-4627.109357753539,-196.59936028713025,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
630,630,2026-05-09,천보,278280,KQ,전기제품,60800.0,52669.5,1,,-1024.8383950367684,0.354032133103725,0,-4990.732255801526,,-5489.805481381679,TRAILING_DART,-4990.732255801526,-59888.78706961831,-198.50129452239852,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
631,631,2026-05-09,유진기업,023410,KQ,건축자재,3850.0,3741.875,1,,-26.01495313285825,1.042646048498246,0,-316.7263316281956,,-348.3989647910152,TRAILING_DART,-316.7263316281956,-3800.7159795383477,-198.71989557242463,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
632,632,2026-05-09,유티아이,179900,KQ,핸드셋,20400.0,23012.4,0,,-9.92893985045066,1.4106861873161387,0,-1889.2869399586025,,-2078.215633954463,TRAILING_DART,-1889.2869399586025,-22671.44327950323,-211.13452587991776,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
633,633,2026-05-09,차바이오텍,085660,KQ,건강관리업체및서비스,15740.0,14767.6,1,,-150.39485973720838,1.3425820276668825,0,-1578.0244578762006,,-1735.8269036638208,TRAILING_DART,-1578.0244578762006,-18936.293494514408,-220.30682016845242,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
634,634,2026-05-09,제넥신,095700,KQ,생물공학,5300.0,5062.85,1,,-114.7134095609404,0.3260399933734574,0,-597.602050737526,,-657.3622558112787,TRAILING_DART,-597.602050737526,-7171.2246088503125,-235.3061246952889,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
635,635,2026-05-09,CJ제일제당,097950,KS,식품,229000.0,225386.5,1,,-1735.5692125018295,0.7241745888218187,0,-27696.974648778752,22916.0,22916.0,TRAILING_DART,-27696.974648778752,-332363.69578534504,-245.13698505910267,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
636,636,2026-05-09,아이티엠반도체,084850,KQ,전자장비와기기,17210.0,12058.7,1,,-295.75054604935394,0.2681706532764076,0,-4124.637957461764,,-4537.10175320794,TRAILING_DART,-4124.637957461764,-49495.65548954117,-387.5982306190655,0.0,70.0,35.0,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
637,637,2026-05-09,NHN KCP,060250,KQ,IT서비스,18750.0,17004.1,1,,-92.73436194657864,0.4426897732893782,0,1139.871283532016,1343.0,1343.0,TRAILING_DART,1139.871283532016,13678.455402384192,-27.048237853950972,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
638,638,2026-05-09,오리엔탈정공,014940,KQ,조선,7520.0,8121.85,0,,-50.92373688721142,0.4772366639270853,0,420.0342580553272,,462.03768386086,TRAILING_DART,420.0342580553272,5040.411096663926,-32.97325669329885,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
639,639,2026-05-09,광동제약,009290,KS,제약,8030.0,6717.3,1,,-38.48952512638655,0.7734317355389685,0,428.2907790327224,,471.1198569359947,TRAILING_DART,428.2907790327224,5139.489348392669,-35.99639665762554,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
640,640,2026-05-09,LG디스플레이,034220,KS,디스플레이패널,12330.0,12329.9,1,,-171.68390907394735,0.4560475154749257,0,607.614,1442.0,1442.0,TRAILING_DART,607.614,7291.368,-40.864817518248174,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
641,641,2026-05-09,흥아해운,003280,KS,해운사,2685.0,2019.37,1,,-72.35016037612823,0.2928296126112629,0,126.1283023519124,,138.74113258710364,TRAILING_DART,126.1283023519124,1513.5396282229487,-43.62980900473189,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
642,642,2026-05-09,씨앤씨인터내셔널,352480,KQ,화장품,27150.0,34873.5,0,,-170.91805420856366,1.1127452044843031,0,1048.186336349765,,1153.0049699847416,TRAILING_DART,1048.186336349765,12578.23603619718,-53.67132215028663,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
643,643,2026-05-09,스틱인베스트먼트,026890,KS,창업투자,9620.0,10335.05,0,,19.74916644378355,1.135975897491742,0,356.43601815578535,,392.0796199713639,TRAILING_DART,356.43601815578535,4277.232217869424,-55.53812663337396,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
644,644,2026-05-09,삼양엔씨켐,482630,KQ,반도체와반도체장비,18510.0,12779.25,1,,-168.0654816865756,0.5885077028544073,0,680.7407903224922,,748.8148693547415,TRAILING_DART,680.7407903224922,8168.889483869907,-55.86769592722902,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
645,645,2026-05-09,신영증권,001720,KS,증권,201000.0,161059.5,1,,-108.942689515638,0.7682711645732934,0,6829.573249878345,,7512.53057486618,TRAILING_DART,6829.573249878345,81954.87899854014,-59.22642835893526,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
646,646,2026-05-09,한미약품,128940,KS,제약,436000.0,424722.5,1,,-7128.111153142116,0.6827793833882148,0,14607.420576519022,14682.0,14682.0,TRAILING_DART,14607.420576519022,175289.04691822827,-59.796090156369665,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
647,647,2026-05-09,한화오션,042660,KS,조선,126100.0,120658.75,1,,-407.07180657045706,0.8539608904162936,0,4066.145810218727,4475.0,4475.0,TRAILING_DART,4066.145810218727,48793.74972262472,-61.30551171877501,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
648,648,2026-05-09,현대힘스,460930,KQ,조선,19200.0,20525.25,0,,-135.68117200615677,0.5215256260948591,0,602.5866977562886,,662.8453675319175,TRAILING_DART,602.5866977562886,7231.040373075462,-62.33833139023197,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
649,649,2026-05-09,에스앤에스텍,101490,KQ,반도체와반도체장비,87500.0,65727.0,1,,-2070.88516247844,0.9130035139153456,0,2722.9030879434563,,2995.1933967378022,TRAILING_DART,2722.9030879434563,32674.837055321477,-62.657329079632596,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
650,650,2026-05-09,SK오션플랜트,100090,KS,에너지장비및서비스,21550.0,21311.25,1,,-300.91488831806043,0.5514524873196521,0,600.3835848861607,813.0,813.0,TRAILING_DART,600.3835848861607,7204.6030186339285,-66.56796743093305,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
651,651,2026-05-09,삼표시멘트,038500,KQ,건축자재,15090.0,7570.525,1,,-169.8625841639481,0.4903195355943011,0,378.10375431123447,,415.91412974235794,TRAILING_DART,378.10375431123447,4537.245051734813,-69.9321070130231,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
652,652,2026-05-09,고려아연,010130,KS,비철금속,1559000.0,1285215.0,1,,-7184.025585546398,0.8175169942820683,0,36901.76213513276,65142.0,65142.0,TRAILING_DART,36901.76213513276,442821.1456215931,-71.59582131997479,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
653,653,2026-05-09,부광약품,003000,KS,제약,5980.0,4521.5,1,,-229.0734948899007,0.5398045126168048,0,126.01349225600724,,138.61484148160798,TRAILING_DART,126.01349225600724,1512.161907072087,-74.7130115874233,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
654,654,2026-05-09,한진칼,180640,KS,항공사,114100.0,114571.0,0,,155.00164429694632,1.0715947559667074,0,2384.3059941078404,,2622.736593518625,TRAILING_DART,2384.3059941078404,28611.671929294083,-74.9240386246327,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
655,655,2026-05-09,온코닉테라퓨틱스,476060,KQ,제약,20400.0,16304.8625,1,,-272.53756670121663,0.5632987869960435,0,351.63178863139774,,386.7949674945376,TRAILING_DART,351.63178863139774,4219.581463576773,-79.31577713932954,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
656,656,2026-05-09,메디아나,041920,KQ,건강관리장비와용품,19540.0,11662.3,1,,-69.52263807908767,0.6193984010793565,0,283.60217161607324,,311.9623887776806,TRAILING_DART,283.60217161607324,3403.2260593928786,-82.58328526411015,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
657,657,2026-05-09,신풍제약,019170,KS,제약,11510.0,12823.65,0,,-60.6538691278476,0.8994218394525925,0,160.04206116303698,,176.0462672793407,TRAILING_DART,160.04206116303698,1920.5047339564437,-83.31446799342794,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
658,658,2026-05-09,한국항공우주,047810,KS,우주항공과국방,166800.0,131709.0,1,,-1432.1704348107733,0.8565347445215173,0,1921.6456556852,3750.0,3750.0,TRAILING_DART,1921.6456556852,23059.7478682224,-86.17521111017842,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
659,659,2026-05-09,한화시스템,272210,KS,우주항공과국방,115900.0,79884.25,1,,-1489.1334532898886,0.9960592626946122,0,1107.0609349578194,1603.0,1603.0,TRAILING_DART,1107.0609349578194,13284.731219493833,-88.53776426273181,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
660,660,2026-05-09,HLB제약,047920,KQ,제약,16400.0,15892.4,1,,-213.9558749997111,0.6988389578584839,0,139.38506673728594,,153.32357341101454,TRAILING_DART,139.38506673728594,1672.6208008474314,-89.80109267775957,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
661,661,2026-05-09,한전산업,130660,KS,전기유틸리티,18880.0,14554.0,1,,-81.6402063582081,0.8018410188719237,0,124.54195653374234,,136.9961521871166,TRAILING_DART,124.54195653374234,1494.503478404908,-92.08419767794011,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
662,662,2026-05-09,신성에스티,416180,KQ,전기제품,37150.0,37806.0,0,,-116.10291164636226,0.5890710708650196,0,61.24965093169323,,67.37461602486256,TRAILING_DART,61.24965093169323,734.9958111803188,-98.02154559574612,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
663,663,2026-05-09,GRT,900290,KQ,화학,3750.0,3708.575,1,,-109.1358540236822,0.3068135033985731,0,6.134013271490415,,6.747414598639457,TRAILING_DART,6.134013271490415,73.60815925788498,-98.03711575312308,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
664,664,2026-05-09,바이오솔루션,086820,KQ,생물공학,10700.0,9104.95,1,,-114.21801682455698,0.6936031632768028,0,10.544672878522038,,11.599140166374244,TRAILING_DART,10.544672878522038,126.53607454226446,-98.81741986409098,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
665,665,2026-05-09,스피어,347700,KQ,우주항공과국방,41650.0,21941.65,1,,-198.84262448753736,0.5120842775595654,0,3.399153147597664,,3.739068462357431,TRAILING_DART,3.399153147597664,40.78983777117197,-99.90206521543537,0.0,65.0,32.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
666,666,2026-05-09,우리기술,032820,KQ,우주항공과국방,20150.0,9211.675,1,,-333.5887761063774,0.6111335890098525,0,-23.99035962686787,,-26.38939558955466,TRAILING_DART,-23.99035962686787,-287.88431552241445,-101.42870628050827,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
667,667,2026-05-09,한올바이오파마,009420,KS,제약,44050.0,42888.75,1,,-403.53019628330617,0.8236028568887895,0,-106.41452414880538,151.0,151.0,TRAILING_DART,-106.41452414880538,-1276.9742897856645,-102.89892006761785,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
668,668,2026-05-09,펄어비스,263750,KQ,게임엔터테인먼트,52500.0,43299.75,1,,-575.5469853141199,0.4660102625894903,0,-130.9758782919679,3844.0,3844.0,TRAILING_DART,-130.9758782919679,-1571.7105395036147,-102.99373436095927,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
669,669,2026-05-09,로킷헬스케어,376900,KQ,건강관리장비와용품,69200.0,55888.1,1,,-2663.423582900494,0.6568993125436136,0,-178.20640668861716,,-196.0270473574789,TRAILING_DART,-178.20640668861716,-2138.476880263406,-103.09028450905116,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
670,670,2026-05-09,넥스틴,348210,KQ,반도체와반도체장비,71200.0,64377.75,1,,-434.93722769076334,0.5268970901429957,0,-252.5287112108852,2436.0,2436.0,TRAILING_DART,-252.5287112108852,-3030.3445345306227,-104.25610187434076,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
671,671,2026-05-09,올릭스,226950,KQ,생명과학도구및서비스,168000.0,122328.5,1,,-954.8761548981016,0.9077169257953034,0,-775.4778005636587,,-853.0255806200246,TRAILING_DART,-775.4778005636587,-9305.733606763904,-105.53912714688327,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
672,672,2026-05-09,제노코,361390,KQ,우주항공과국방,28850.0,21220.35,1,,-237.0896630992317,0.6668748510131108,0,-218.4523487613743,,-240.29758363751176,TRAILING_DART,-218.4523487613743,-2621.4281851364917,-109.08640618764815,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
673,673,2026-05-09,SG,255220,KQ,건축자재,2505.0,2478.35,1,,-11.57761780399882,0.8483496994376882,0,-22.471962206935725,,-24.7191584276293,TRAILING_DART,-22.471962206935725,-269.6635464832287,-110.76501183565783,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
674,674,2026-05-09,큐리오시스,494120,KQ,생명과학도구및서비스,53300.0,,0,,-152.92276654093712,1.3009195647906815,0,-1032.533423830057,,-1135.7867662130627,TRAILING_DART,-1032.533423830057,-12390.401085960684,-123.24653111812512,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
675,675,2026-05-09,셀비온,308430,KQ,제약,29700.0,25135.7,1,,-896.7983427141592,0.6115981774111143,0,-590.236775095059,,-649.260452604565,TRAILING_DART,-590.236775095059,-7082.841301140708,-123.84795050889127,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
676,676,2026-05-09,앱클론,174900,KQ,생물공학,44700.0,37560.65,1,,-269.41256957510177,0.8870937406502696,0,-898.6951772878084,,-988.5646950165892,TRAILING_DART,-898.6951772878084,-10784.342127453701,-124.12604502786063,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
677,677,2026-05-09,큐리언트,115180,KQ,제약,32000.0,25880.9,1,,-696.4800590166369,0.6019871388500517,0,-839.4166581571204,,-923.3583239728324,TRAILING_DART,-839.4166581571204,-10072.999897885446,-131.47812468089202,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
678,678,2026-05-09,페니트리움바이오,187660,KQ,제약,9600.0,5416.5,1,,-449.6641919694274,0.3945591324690988,0,-267.3649322228419,,-294.1014254451261,TRAILING_DART,-267.3649322228419,-3208.379186674103,-133.42061652785523,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
679,679,2026-05-09,아스트,067390,KQ,우주항공과국방,749.0,635.705,1,,-7.608922050861312,0.5932316744026317,0,-21.596888515659145,,-23.756577367225063,TRAILING_DART,-21.596888515659145,-259.16266218790975,-134.6011565003885,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
680,680,2026-05-09,지아이이노베이션,358570,KQ,생물공학,14600.0,16614.25,0,,-67.07169188487273,0.7169298802172988,0,-546.9519444342825,,-601.6471388777107,TRAILING_DART,-546.9519444342825,-6563.42333321139,-144.95495433706432,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
681,681,2026-05-09,신라젠,215600,KQ,제약,3425.0,3312.775,1,,-44.90463323510359,0.8983517473592817,0,-175.12483006205844,,-192.6373130682643,TRAILING_DART,-175.12483006205844,-2101.4979607447012,-161.35760469327596,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
682,682,2026-05-09,켄코아에어로스페이스,274090,KQ,우주항공과국방,21850.0,16058.0,1,,-211.26873071432792,0.5887407253386453,0,-1127.618654114495,,-1240.3805195259447,TRAILING_DART,-1127.618654114495,-13531.42384937394,-161.92871326944592,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
683,683,2026-05-09,큐라클,365270,KQ,제약,14590.0,9051.2,1,,-233.9556998763101,0.7276898677455682,0,-826.1434075365505,,-908.7577482902057,TRAILING_DART,-826.1434075365505,-9913.720890438606,-167.94873811129958,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
684,684,2026-05-09,콜마비앤에이치,200130,KQ,건강관리업체및서비스,11450.0,13574.8,0,,-24.73427718700566,1.0618824144401402,0,-769.6272657822775,,-846.5899923605053,TRAILING_DART,-769.6272657822775,-9235.52718938733,-180.6596261081863,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
685,685,2026-05-09,엘앤씨바이오,290650,KQ,건강관리장비와용품,61700.0,59452.75,1,,-663.2630432376109,0.7657821684030865,0,-5563.905327040061,,-6120.295859744068,TRAILING_DART,-5563.905327040061,-66766.86392448073,-208.21209712233502,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
686,686,2026-05-09,와이바이오로직스,338840,KQ,생물공학,21200.0,20939.6,1,,-240.0216334065208,0.6169616359043225,0,-2768.7729762412,,-3045.6502738653203,TRAILING_DART,-2768.7729762412,-33225.2757148944,-256.72299865516226,0.0,65.0,32.5,1,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
687,687,2026-05-09,GKL,114090,KS,"호텔,레스토랑,레저",11470.0,14383.4,0,,-8.28849265326825,2.6702969413538526,0,761.0031827640053,868.0,868.0,TRAILING_DART,761.0031827640053,9132.038193168064,-20.38327643271086,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승2.7x,EPS스크래핑
688,688,2026-05-09,넷마블,251270,KS,게임엔터테인먼트,43000.0,54712.0,0,,-584.427128007623,3.896749353873634,0,2816.2225225896063,4052.0,4052.0,TRAILING_DART,2816.2225225896063,33794.67027107527,-21.407743555638902,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승3.9x,EPS스크래핑
689,689,2026-05-09,에스원,012750,KS,상업서비스와공급품,72900.0,79738.0,0,,-2037.493984299413,1.5590267862242275,0,4699.139455253479,5211.0,5211.0,TRAILING_DART,4699.139455253479,56389.67346304175,-22.647910201588818,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승1.6x,EPS스크래핑
690,690,2026-05-09,카페24,042000,KQ,IT서비스,25850.0,34563.25,0,,10.230344109615883,0.8982038039167298,0,1610.647456811006,,1771.7122024921066,TRAILING_DART,1610.647456811006,19327.76948173207,-25.23106583469219,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
691,691,2026-05-09,삼양컴텍,484590,KQ,우주항공과국방,11740.0,,0,,-99.76882059913872,0.478086726208628,0,550.0936418068718,,605.1030059875591,TRAILING_DART,550.0936418068718,6601.123701682462,-43.772370513778014,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
692,692,2026-05-09,일동제약,249420,KS,제약,23100.0,29169.7,0,,-324.3400663473683,2.6174774596351496,0,749.0210709491788,,823.9231780440967,TRAILING_DART,749.0210709491788,8988.252851390145,-61.08981449614655,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승2.6x,EPS스크래핑
693,693,2026-05-09,카카오,035720,KS,양방향미디어와서비스,46000.0,57479.0,0,,-178.51099745047475,2.288144059546171,0,1169.206374540987,1485.0,1485.0,TRAILING_DART,1169.206374540987,14030.476494491846,-69.49896414240904,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승2.3x,EPS스크래핑
694,694,2026-05-09,메디톡스,086900,KQ,생물공학,103500.0,122428.5,0,,74.13975474484062,0.8146889334679223,0,2145.508801606687,,2360.059681767356,TRAILING_DART,2145.508801606687,25746.105619280243,-75.12453563354566,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
695,695,2026-05-09,CJ ENM,035760,KQ,방송과엔터테인먼트,50100.0,66067.5,0,,-82.52613610415028,2.7292965458257696,0,775.8476348882406,3197.0,3197.0,TRAILING_DART,775.8476348882406,9310.171618658887,-81.41682311644934,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승2.7x,EPS스크래핑
696,696,2026-05-09,스튜디오드래곤,253450,KQ,방송과엔터테인먼트,31700.0,42589.5,0,,-99.262574572595,4.035787831209856,0,343.31802111336367,1316.0,1316.0,TRAILING_DART,343.31802111336367,4119.8162533603645,-87.00373421652881,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승4.0x,EPS스크래핑
697,697,2026-05-09,그린광학,0015G0,KQ,우주항공과국방,30950.0,,0,,-78.30581547290757,0.6552633916517296,0,,,228.8,FORWARD_AUTO,228.8,2745.6000000000004,-91.12891760904685,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
698,698,2026-05-09,아이엠바이오로직스,493280,KQ,제약,43200.0,,0,,166.2316085004195,0.5508540471457776,0,59.345032488253,,65.2795357370783,TRAILING_DART,59.345032488253,712.140389859036,-98.3515268753263,0.0,60.0,30.0,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
699,699,2026-05-09,펩트론,087010,KQ,생물공학,257000.0,282263.5,0,,160.44993135639015,0.8984385015768827,0,-592.8539311714238,,-652.1393242885663,TRAILING_DART,-592.8539311714238,-7114.247174057085,-102.76818956188991,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
700,700,2026-05-09,젬백스,082270,KQ,반도체와반도체장비,21400.0,40238.75,0,,48.3451915970827,0.6665671295671248,0,-256.08408615352755,,-281.69249476888035,TRAILING_DART,-256.08408615352755,-3073.0090338423306,-114.35985529832864,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
701,701,2026-05-09,하이브,352820,KS,방송과엔터테인먼트,247500.0,303962.5,0,,2653.3547604911982,0.8832663509198497,0,-5901.903587443894,9772.0,9772.0,TRAILING_DART,-5901.903587443894,-70822.84304932674,-128.61529012094007,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
702,702,2026-05-09,에코앤드림,101360,KQ,화학,18560.0,20427.7,0,,-136.28008283871657,0.8612700054264032,0,-483.3500891200855,,-531.6850980320941,TRAILING_DART,-483.3500891200855,-5800.2010694410255,-131.25108334828138,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
703,703,2026-05-09,카프로,006380,KS,화학,3660.0,3660.0,0,,0.0,,1,-191.4799804847333,,-210.62797853320663,TRAILING_DART,-191.4799804847333,-2297.7597658167997,-162.78032147040435,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,20일돌파,EPS스크래핑
704,704,2026-05-09,위메이드맥스,101730,KQ,게임엔터테인먼트,5210.0,6508.2,0,,-74.63799368162063,0.3927614719971714,0,-427.03465929725,,-469.7381252269751,TRAILING_DART,-427.03465929725,-5124.415911567,-198.3573111625144,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
705,705,2026-05-09,금양,001570,KS,화학,9900.0,9900.0,0,,0.0,,1,-1079.3320864650686,,-1187.2652951115756,TRAILING_DART,-1079.3320864650686,-12951.985037580824,-230.82813169273558,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,20일돌파,EPS스크래핑
706,706,2026-05-09,삼양홀딩스,000070,KS,화학,65400.0,81976.98,0,,-362.5123792650706,1.511350031909591,0,-38403.39315443869,,-42243.73246988256,TRAILING_DART,-38403.39315443869,-460840.71785326424,-804.649415677774,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,거래량상승1.5x,EPS스크래핑
707,707,2026-05-09,지씨셀,144510,KQ,건강관리업체및서비스,22350.0,23093.05,0,,-235.0138911191196,1.9888520572822648,0,-17311.449380089445,,-19042.594318098392,TRAILING_DART,-17311.449380089445,-207737.39256107336,-1029.4737922195675,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,거래량상승2.0x,EPS스크래핑
708,708,2026-05-09,트리니티항공,091810,KS,항공사,929.0,1783.7614849853517,0,,2.400479423079716,0.6760256111252634,0,-819.0914263774235,,-901.000569015166,TRAILING_DART,-819.0914263774235,-9829.097116529083,-1158.0298295510315,0.0,60.0,30.0,1,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
