report_date,ticker,name,market,combined_action,signal_score,signal_weight_pct,forward_horizon_days,current_trade_date,current_close,future_close,gross_return_pct,net_return_pct,cost_bps,is_signal
2026-04-25,002790,아모레퍼시픽홀딩스,KS,진입대기,71.49849723975439,1.8,2,2026-04-24,30100.0,29550.0,-1.8272425249169388,-2.1272425249169387,15.0,1
2026-04-25,284740,쿠쿠홈시스,KS,관찰,71.07096354078581,1.8,1,2026-04-24,24800.0,24750.0,-0.20161290322581182,-0.5016129032258119,15.0,1
2026-04-25,284740,쿠쿠홈시스,KS,관찰,71.07096354078581,1.8,2,2026-04-24,24800.0,24550.0,-1.008064516129037,-1.308064516129037,15.0,1
2026-04-25,006730,서부T&D,KQ,진입대기,70.61959640379973,1.8,1,2026-04-24,14180.0,14860.0,4.795486600846255,4.3954866008462545,20.0,1
2026-04-25,006730,서부T&D,KQ,진입대기,70.61959640379973,1.8,2,2026-04-24,14180.0,14840.0,4.654442877291953,4.254442877291953,20.0,1
2026-04-25,013030,하이록코리아,KQ,진입대기,70.15091456549871,1.8,1,2026-04-24,46000.0,44550.0,-3.1521739130434767,-3.5521739130434766,20.0,1
2026-04-25,013030,하이록코리아,KQ,진입대기,70.15091456549871,1.8,2,2026-04-24,46000.0,44600.0,-3.04347826086957,-3.4434782608695698,20.0,1
2026-04-25,472850,폰드그룹,KQ,진입대기,70.0354817539284,1.8,1,2026-04-24,5640.0,5780.0,2.4822695035461084,2.0822695035461085,20.0,1
2026-04-25,472850,폰드그룹,KQ,진입대기,70.0354817539284,1.8,2,2026-04-24,5640.0,5960.0,5.673758865248235,5.273758865248235,20.0,1
2026-04-25,035890,서희건설,KQ,관찰,69.95541892359918,1.8,1,2026-04-24,1623.0,1623.0,0.0,-0.4,20.0,1
2026-04-25,031330,에스에이엠티,KQ,진입대기,69.94678008705276,1.8,1,2026-04-24,7400.0,7320.0,-1.0810810810810811,-1.481081081081081,20.0,1
2026-04-25,031330,에스에이엠티,KQ,진입대기,69.94678008705276,1.8,2,2026-04-24,7400.0,7230.0,-2.297297297297296,-2.697297297297296,20.0,1
2026-04-25,214320,이노션,KS,진입대기,69.76467755207128,1.8,1,2026-04-24,19280.0,19350.0,0.36307053941908585,0.06307053941908586,15.0,1
2026-04-25,214320,이노션,KS,진입대기,69.76467755207128,1.8,2,2026-04-24,19280.0,19510.0,1.192946058091282,0.892946058091282,15.0,1
2026-04-25,027410,BGF,KS,진입대기,69.48953999598174,1.8,1,2026-04-24,5030.0,5090.0,1.1928429423459175,0.8928429423459174,15.0,1
2026-04-25,027410,BGF,KS,진입대기,69.48953999598174,1.8,2,2026-04-24,5030.0,5100.0,1.3916500994035852,1.0916500994035852,15.0,1
2026-04-25,004490,세방전지,KS,관찰,69.35719220055344,1.8,1,2026-04-24,64300.0,65000.0,1.0886469673405896,0.7886469673405896,15.0,1
2026-04-25,004490,세방전지,KS,관찰,69.35719220055344,1.8,2,2026-04-24,64300.0,66100.0,2.7993779160186527,2.499377916018653,15.0,1
2026-04-25,192400,쿠쿠홀딩스,KS,관찰,69.02167188269229,1.8,1,2026-04-24,29100.0,29100.0,0.0,-0.3,15.0,1
2026-04-25,192400,쿠쿠홀딩스,KS,관찰,69.02167188269229,1.8,2,2026-04-24,29100.0,29350.0,0.8591065292096189,0.5591065292096189,15.0,1
2026-04-25,057050,현대홈쇼핑,KS,진입대기,68.86207710489776,1.8,1,2026-04-24,85400.0,88800.0,3.9812646370023463,3.6812646370023465,15.0,1
2026-04-25,057050,현대홈쇼핑,KS,진입대기,68.86207710489776,1.8,2,2026-04-24,85400.0,87000.0,1.87353629976581,1.57353629976581,15.0,1
2026-04-25,007700,F&F홀딩스,KS,관찰,68.78687534973164,1.8,1,2026-04-24,19190.0,19960.0,4.012506513809266,3.7125065138092666,15.0,1
2026-04-25,007700,F&F홀딩스,KS,관찰,68.78687534973164,1.8,2,2026-04-24,19190.0,19650.0,2.3970818134445127,2.097081813444513,15.0,1
2026-04-25,035810,이지홀딩스,KQ,진입대기,68.69331638418905,1.8,1,2026-04-24,5440.0,5400.0,-0.7352941176470562,-1.1352941176470561,20.0,1
2026-04-25,035810,이지홀딩스,KQ,진입대기,68.69331638418905,1.8,2,2026-04-24,5440.0,5440.0,0.0,-0.4,20.0,1
2026-04-25,014830,유니드,KS,진입대기,68.63613237646432,1.8,1,2026-04-24,92900.0,92400.0,-0.5382131324004336,-0.8382131324004336,15.0,1
2026-04-25,014830,유니드,KS,진입대기,68.63613237646432,1.8,2,2026-04-24,92900.0,91600.0,-1.3993541442411161,-1.6993541442411162,15.0,1
2026-04-25,316140,우리금융지주,KS,진입대기,68.59399659375889,1.8,1,2026-04-24,35050.0,33200.0,-5.278174037089867,-5.578174037089867,15.0,1
2026-04-25,316140,우리금융지주,KS,진입대기,68.59399659375889,1.8,2,2026-04-24,35050.0,33500.0,-4.42225392296719,-4.72225392296719,15.0,1
2026-04-25,124500,아이티센글로벌,KQ,진입대기,68.48921615571028,1.8,1,2026-04-24,46250.0,54000.0,16.756756756756765,16.356756756756766,20.0,1
2026-04-25,124500,아이티센글로벌,KQ,진입대기,68.48921615571028,1.8,2,2026-04-24,46250.0,52000.0,12.432432432432439,12.032432432432438,20.0,1
2026-04-25,055550,신한지주,KS,진입대기,68.27969440304457,1.8,1,2026-04-24,100000.0,99700.0,-0.30000000000000027,-0.6000000000000003,15.0,1
2026-04-25,055550,신한지주,KS,진입대기,68.27969440304457,1.8,2,2026-04-24,100000.0,99900.0,-0.10000000000000009,-0.4000000000000001,15.0,1
2026-04-25,003800,에이스침대,KQ,진입대기,68.2689491830078,1.8,1,2026-04-24,34150.0,34250.0,0.2928257686676483,-0.10717423133235171,20.0,1
