ticker,market,data_source,row_count,latest_trade_date,stale_flag,latest_close
012330,KS,yfinance,244,20260508,0,509000.0
012450,KS,yfinance,244,20260508,0,1307000.0
012510,KS,yfinance,244,20260508,0,120000.0
012630,KS,yfinance,244,20260508,0,27800.0
012750,KS,yfinance,244,20260508,0,72900.0
014680,KS,yfinance,244,20260508,0,286000.0
014820,KS,yfinance,244,20260508,0,26750.0
014830,KS,yfinance,244,20260508,0,84500.0
015360,KS,yfinance,244,20260508,0,17400.0
015760,KS,yfinance,244,20260508,0,44050.0
015860,KS,yfinance,244,20260508,0,13700.0
016360,KS,yfinance,244,20260508,0,137200.0
016380,KS,yfinance,244,20260508,0,7170.0
016590,KS,yfinance,244,20260508,0,12020.0
016610,KS,yfinance,244,20260508,0,15230.0
016800,KS,yfinance,244,20260508,0,34700.0
017670,KS,yfinance,244,20260508,0,93500.0
017800,KS,yfinance,244,20260508,0,97900.0
017810,KS,yfinance,244,20260508,0,11250.0
017900,KS,yfinance,244,20260508,0,11210.0
017940,KS,yfinance,244,20260508,0,102300.0
017960,KS,yfinance,244,20260508,0,45800.0
018250,KS,yfinance,244,20260508,0,14420.0
018260,KS,yfinance,244,20260508,0,175400.0
018670,KS,yfinance,244,20260508,0,263500.0
018880,KS,yfinance,244,20260508,0,4770.0
019170,KS,yfinance,244,20260508,0,11510.0
020000,KS,yfinance,244,20260508,0,25650.0
020150,KS,yfinance,244,20260508,0,71400.0
020560,KS,yfinance,244,20260508,0,7060.0
021240,KS,yfinance,244,20260508,0,87600.0
022100,KS,yfinance,244,20260508,0,35250.0
023530,KS,yfinance,244,20260508,0,138100.0
023590,KS,yfinance,244,20260508,0,48300.0
024110,KS,yfinance,244,20260508,0,21800.0
024850,KQ,yfinance,244,20260508,0,20900.0
025540,KS,yfinance,244,20260508,0,90200.0
025860,KS,yfinance,244,20260508,0,9300.0
026890,KS,yfinance,244,20260508,0,9620.0
026960,KS,yfinance,244,20260508,0,25350.0
027410,KS,yfinance,244,20260508,0,5040.0
028050,KS,yfinance,244,20260508,0,62400.0
028260,KS,yfinance,244,20260508,0,422500.0
028670,KS,yfinance,244,20260508,0,5980.0
029460,KS,yfinance,244,20260508,0,39600.0
029530,KS,yfinance,244,20260508,0,49450.0
029780,KS,yfinance,244,20260508,0,50900.0
030000,KS,yfinance,244,20260508,0,19190.0
030190,KS,yfinance,244,20260508,0,14910.0
030200,KS,yfinance,244,20260508,0,59300.0
030530,KQ,yfinance,244,20260508,0,33800.0
030610,KS,yfinance,244,20260508,0,14830.0
031210,KS,yfinance,244,20260508,0,46200.0
031430,KS,yfinance,244,20260508,0,14840.0
032350,KS,yfinance,244,20260508,0,20100.0
032640,KS,yfinance,244,20260508,0,15050.0
032830,KS,yfinance,244,20260508,0,295000.0
033240,KS,yfinance,244,20260508,0,47900.0
033780,KS,yfinance,244,20260508,0,181000.0
034020,KS,yfinance,244,20260508,0,129600.0
