trade_date,ticker,open,high,low,close,adj_close,volume,value_traded,data_source,market,stale_flag
20250609,005380,192900.0,198400.0,192300.0,197800.0,192836.234375,1665140,329364692000.0,yfinance,KS,1
20250610,005380,201000.0,201500.0,195800.0,197000.0,192056.296875,998951,196793347000.0,yfinance,KS,1
20250611,005380,199100.0,201500.0,199000.0,201000.0,195955.921875,649618,130573218000.0,yfinance,KS,1
20250612,005380,201500.0,204500.0,200500.0,201500.0,196443.390625,885521,178432481500.0,yfinance,KS,1
20250613,005380,199400.0,199800.0,196800.0,199000.0,194006.125,933606,185787594000.0,yfinance,KS,1
20250616,005380,198300.0,202000.0,196200.0,201500.0,196443.390625,500547,100860220500.0,yfinance,KS,1
20250617,005380,202500.0,208000.0,200500.0,205000.0,199855.546875,950447,194841635000.0,yfinance,KS,1
20250618,005380,202500.0,207000.0,200500.0,206000.0,200830.453125,575644,118582664000.0,yfinance,KS,1
20250619,005380,209500.0,211500.0,205500.0,207000.0,201805.375,538891,111550437000.0,yfinance,KS,1
20250620,005380,208000.0,210500.0,205500.0,210000.0,204730.078125,662635,139153350000.0,yfinance,KS,1
20250623,005380,205500.0,206000.0,200500.0,201500.0,196443.390625,935001,188402701500.0,yfinance,KS,1
20250624,005380,206500.0,208000.0,203000.0,206000.0,200830.453125,718116,147931896000.0,yfinance,KS,1
20250625,005380,206500.0,221500.0,206000.0,217000.0,211554.40625,1789517,388325189000.0,yfinance,KS,1
20250626,005380,214500.0,215000.0,208000.0,209500.0,204242.640625,814616,170662052000.0,yfinance,KS,1
20250627,005380,211000.0,211000.0,203000.0,205000.0,199855.546875,764378,156697490000.0,yfinance,KS,1
20250630,005380,204500.0,207000.0,203500.0,203500.0,198393.203125,492507,100225174500.0,yfinance,KS,1
20250701,005380,204000.0,214500.0,203500.0,210000.0,204730.078125,1059697,222536370000.0,yfinance,KS,1
20250702,005380,215000.0,218000.0,210000.0,213500.0,208142.234375,1058819,226057856500.0,yfinance,KS,1
20250703,005380,215000.0,217000.0,211500.0,214500.0,209117.15625,562758,120711591000.0,yfinance,KS,1
20250704,005380,214500.0,216500.0,210000.0,210500.0,205217.53125,415693,87503376500.0,yfinance,KS,1
20250707,005380,210000.0,210500.0,207000.0,208500.0,203267.71875,398058,82995093000.0,yfinance,KS,1
20250708,005380,207000.0,211500.0,205500.0,211000.0,205705.0,499225,105336475000.0,yfinance,KS,1
20250709,005380,208500.0,209500.0,205500.0,209500.0,204242.640625,524731,109931144500.0,yfinance,KS,1
20250710,005380,210000.0,211500.0,205500.0,208000.0,202780.25,719453,149646224000.0,yfinance,KS,1
20250711,005380,209000.0,211500.0,207500.0,208000.0,202780.25,592335,123205680000.0,yfinance,KS,1
20250714,005380,208500.0,218000.0,208000.0,217000.0,211554.40625,1241993,269512481000.0,yfinance,KS,1
20250715,005380,217000.0,217500.0,209500.0,211000.0,205705.0,1111748,234578828000.0,yfinance,KS,1
20250716,005380,211000.0,211000.0,207500.0,207500.0,202292.8125,492782,102252265000.0,yfinance,KS,1
20250717,005380,208500.0,212000.0,205500.0,210000.0,204730.078125,611349,128383290000.0,yfinance,KS,1
20250718,005380,210000.0,212500.0,208500.0,210500.0,205217.53125,317353,66802806500.0,yfinance,KS,1
20250721,005380,209500.0,210500.0,208000.0,209000.0,203755.171875,460835,96314515000.0,yfinance,KS,1
20250722,005380,209000.0,209500.0,204500.0,206500.0,201317.90625,441603,91191019500.0,yfinance,KS,1
20250723,005380,213000.0,223000.0,213000.0,222000.0,216428.953125,2832242,628757724000.0,yfinance,KS,1
20250724,005380,221000.0,225500.0,214500.0,217500.0,212041.859375,1417925,308398687500.0,yfinance,KS,1
20250725,005380,215000.0,221000.0,214000.0,216500.0,211066.96875,665815,144148947500.0,yfinance,KS,1
20250728,005380,221500.0,222500.0,216000.0,218500.0,213016.78125,692799,151376581500.0,yfinance,KS,1
20250729,005380,217500.0,218500.0,214000.0,218000.0,212529.328125,646415,140918470000.0,yfinance,KS,1
20250730,005380,215500.0,228000.0,215500.0,223000.0,217403.84375,1239327,276369921000.0,yfinance,KS,1
20250731,005380,233000.0,233000.0,212000.0,213000.0,207654.796875,2956498,629734074000.0,yfinance,KS,1
20250801,005380,211000.0,215500.0,210000.0,210000.0,204730.078125,1083280,227488800000.0,yfinance,KS,1
20250804,005380,210000.0,212500.0,207000.0,211000.0,205705.0,651682,137504902000.0,yfinance,KS,1
20250805,005380,213000.0,215000.0,209500.0,210500.0,205217.53125,480510,101147355000.0,yfinance,KS,1
20250806,005380,209000.0,211500.0,208500.0,210500.0,205217.53125,385330,81111965000.0,yfinance,KS,1
20250807,005380,213500.0,215000.0,211000.0,212500.0,207167.34375,421547,89578737500.0,yfinance,KS,1
20250808,005380,212500.0,214000.0,211500.0,212500.0,207167.34375,440664,93641100000.0,yfinance,KS,1
20250811,005380,213000.0,213500.0,211500.0,212500.0,207167.34375,298656,63464400000.0,yfinance,KS,1
20250812,005380,212000.0,216000.0,211500.0,213000.0,207654.796875,347183,73949979000.0,yfinance,KS,1
20250813,005380,215500.0,216000.0,214000.0,216000.0,210579.5,377571,81555336000.0,yfinance,KS,1
20250814,005380,216000.0,219000.0,216000.0,217500.0,212041.859375,546695,118906162500.0,yfinance,KS,1
20250818,005380,217500.0,218000.0,215000.0,216500.0,211066.96875,405813,87858514500.0,yfinance,KS,1
20250819,005380,216500.0,219000.0,215000.0,219000.0,213504.21875,442222,96846618000.0,yfinance,KS,1
20250820,005380,218500.0,222000.0,217500.0,220500.0,214966.59375,784564,172996362000.0,yfinance,KS,1
20250821,005380,221000.0,224500.0,220500.0,221500.0,215941.484375,601284,133184406000.0,yfinance,KS,1
20250822,005380,222000.0,223500.0,219500.0,220000.0,214479.125,401067,88234740000.0,yfinance,KS,1
20250825,005380,221500.0,222000.0,217500.0,222000.0,216428.953125,419600,93151200000.0,yfinance,KS,1
20250826,005380,220500.0,222000.0,217500.0,218500.0,213016.78125,806670,176257395000.0,yfinance,KS,1
20250827,005380,219000.0,221000.0,218500.0,220000.0,214479.125,337163,74175860000.0,yfinance,KS,1
20250828,005380,218500.0,225000.0,218000.0,222000.0,218916.625,734689,163100958000.0,yfinance,KS,1
20250829,005380,223000.0,224500.0,218500.0,220000.0,216944.40625,606655,133464100000.0,yfinance,KS,1
20250901,005380,220500.0,223000.0,219000.0,220500.0,217437.46875,504672,111280176000.0,yfinance,KS,1
20250902,005380,221000.0,221000.0,217000.0,220000.0,216944.40625,365383,80384260000.0,yfinance,KS,1
20250903,005380,218500.0,223500.0,218500.0,221500.0,218423.578125,459718,101827537000.0,yfinance,KS,1
20250904,005380,221000.0,221500.0,219500.0,221500.0,218423.578125,249504,55265136000.0,yfinance,KS,1
20250905,005380,222000.0,222500.0,219500.0,220000.0,216944.40625,245652,54043440000.0,yfinance,KS,1
20250908,005380,218000.0,218500.0,215500.0,218500.0,215465.234375,382254,83522499000.0,yfinance,KS,1
20250909,005380,219500.0,220500.0,218500.0,219000.0,215958.296875,407652,89275788000.0,yfinance,KS,1
20250910,005380,219500.0,222000.0,219000.0,220500.0,217437.46875,427432,94248756000.0,yfinance,KS,1
20250911,005380,221500.0,223000.0,219000.0,223000.0,219902.734375,569436,126984228000.0,yfinance,KS,1
20250912,005380,222500.0,224000.0,220500.0,223500.0,220395.796875,666184,148892124000.0,yfinance,KS,1
20250915,005380,221500.0,221500.0,215000.0,215000.0,212013.84375,1712249,368133535000.0,yfinance,KS,1
20250916,005380,216000.0,216500.0,215000.0,215000.0,212013.84375,492855,105963825000.0,yfinance,KS,1
20250917,005380,216000.0,216500.0,215000.0,216000.0,212999.953125,412548,89110368000.0,yfinance,KS,1
20250918,005380,216500.0,218500.0,215000.0,216500.0,213493.015625,652885,141349602500.0,yfinance,KS,1
20250922,005380,215000.0,219000.0,214500.0,218000.0,214972.1875,499195,108824510000.0,yfinance,KS,1
20250923,005380,217500.0,220000.0,217500.0,219000.0,215958.296875,473760,103753440000.0,yfinance,KS,1
20250924,005380,218000.0,219500.0,216500.0,217500.0,214479.125,383310,83369925000.0,yfinance,KS,1
20250925,005380,217000.0,217500.0,215500.0,217000.0,213986.078125,509882,110644394000.0,yfinance,KS,1
20250926,005380,215000.0,215500.0,213000.0,214500.0,211520.796875,448652,96235854000.0,yfinance,KS,1
20250929,005380,215500.0,216500.0,214000.0,215000.0,212013.84375,339105,72907575000.0,yfinance,KS,1
20250930,005380,214000.0,216000.0,214000.0,215000.0,212013.84375,339691,73033565000.0,yfinance,KS,1
20251001,005380,215500.0,217000.0,215000.0,215500.0,212506.90625,297048,64013844000.0,yfinance,KS,1
20251002,005380,216500.0,223000.0,216500.0,220000.0,216944.40625,1099674,241928280000.0,yfinance,KS,1
20251010,005380,219000.0,220250.0,216500.0,217000.0,213986.078125,779161,169077937000.0,yfinance,KS,1
20251013,005380,214500.0,219500.0,214000.0,218500.0,215465.234375,544349,118940256500.0,yfinance,KS,1
20251014,005380,218500.0,225000.0,218000.0,223000.0,219902.734375,885802,197533846000.0,yfinance,KS,1
20251015,005380,223000.0,224000.0,220000.0,223500.0,220395.796875,670710,149903685000.0,yfinance,KS,1
20251016,005380,237000.0,245000.0,234000.0,242000.0,238638.84375,2115204,511879368000.0,yfinance,KS,1
20251017,005380,241000.0,246000.0,239500.0,243000.0,239624.953125,994190,241588170000.0,yfinance,KS,1
20251020,005380,251500.0,252000.0,241500.0,248000.0,244555.5,1155423,286544904000.0,yfinance,KS,1
20251021,005380,252000.0,267000.0,251500.0,256500.0,252937.453125,2002410,513618165000.0,yfinance,KS,1
20251022,005380,265000.0,265000.0,254500.0,261000.0,257374.953125,1060973,276913953000.0,yfinance,KS,1
20251023,005380,256500.0,258500.0,251000.0,252000.0,248499.953125,909720,229249440000.0,yfinance,KS,1
20251024,005380,253500.0,254000.0,248000.0,252500.0,248993.015625,775983,195935707500.0,yfinance,KS,1
20251027,005380,253500.0,259500.0,253000.0,254500.0,250965.234375,763121,194214294500.0,yfinance,KS,1
20251028,005380,253500.0,253500.0,249000.0,250500.0,247020.78125,677447,169700473500.0,yfinance,KS,1
20251029,005380,254500.0,259500.0,251000.0,258000.0,254416.609375,937830,241960140000.0,yfinance,KS,1
20251030,005380,287500.0,289500.0,263000.0,265000.0,261319.390625,2958411,783978915000.0,yfinance,KS,1
20251031,005380,273500.0,294000.0,270500.0,290000.0,285972.1875,3631736,1053203440000.0,yfinance,KS,1
20251103,005380,297500.0,298000.0,288000.0,291500.0,287451.34375,1498016,436671664000.0,yfinance,KS,1
20251104,005380,286500.0,288500.0,276000.0,276000.0,272166.625,1416294,390897144000.0,yfinance,KS,1
20251105,005380,270000.0,271500.0,259000.0,268500.0,264770.8125,1420277,381344374500.0,yfinance,KS,1
20251106,005380,274500.0,275000.0,264500.0,269000.0,265263.84375,686561,184684909000.0,yfinance,KS,1
20251107,005380,261000.0,267000.0,259500.0,264000.0,260333.28125,666772,176027808000.0,yfinance,KS,1
20251110,005380,266500.0,274000.0,265000.0,270500.0,266743.0,692464,187311512000.0,yfinance,KS,1
20251111,005380,272500.0,274000.0,267500.0,269000.0,265263.84375,494203,132940607000.0,yfinance,KS,1
20251112,005380,271500.0,278500.0,269500.0,275500.0,271673.5625,807526,222473413000.0,yfinance,KS,1
20251113,005380,273000.0,279000.0,272500.0,278500.0,274631.90625,681153,189701110500.0,yfinance,KS,1
20251114,005380,272500.0,278000.0,272000.0,272500.0,268715.21875,579023,157783767500.0,yfinance,KS,1
20251117,005380,275500.0,275500.0,271500.0,271500.0,267729.125,384305,104338807500.0,yfinance,KS,1
20251118,005380,269000.0,271500.0,263500.0,264500.0,260826.34375,475705,125823972500.0,yfinance,KS,1
20251119,005380,272000.0,272000.0,261500.0,264000.0,260333.28125,413452,109151328000.0,yfinance,KS,1
20251120,005380,267000.0,267500.0,262000.0,262000.0,258361.0625,501196,131313352000.0,yfinance,KS,1
20251121,005380,255000.0,261000.0,254500.0,259500.0,255895.796875,538414,139718433000.0,yfinance,KS,1
20251124,005380,262000.0,262000.0,257500.0,257500.0,253923.5625,610389,157175167500.0,yfinance,KS,1
20251125,005380,261000.0,262000.0,256500.0,257500.0,253923.5625,390393,100526197500.0,yfinance,KS,1
20251126,005380,260500.0,262000.0,259500.0,261500.0,257868.0,402781,105327231500.0,yfinance,KS,1
20251127,005380,261500.0,262500.0,259500.0,261500.0,260357.078125,289061,75589451500.0,yfinance,KS,1
20251128,005380,261500.0,265500.0,259000.0,261500.0,260357.078125,511004,133627546000.0,yfinance,KS,1
20251201,005380,261000.0,261500.0,253500.0,254500.0,253387.671875,555473,141367878500.0,yfinance,KS,1
20251202,005380,257500.0,267500.0,257000.0,266000.0,264837.40625,1084944,288595104000.0,yfinance,KS,1
20251203,005380,266500.0,267500.0,263000.0,266500.0,265335.21875,483994,128984401000.0,yfinance,KS,1
20251204,005380,273000.0,284500.0,270000.0,283500.0,282260.9375,1994134,565336989000.0,yfinance,KS,1
20251205,005380,282000.0,316500.0,280000.0,315000.0,313623.25,3892799,1226231685000.0,yfinance,KS,1
20251208,005380,321000.0,321000.0,308500.0,315500.0,314121.0625,1913789,603800429500.0,yfinance,KS,1
20251209,005380,308000.0,312000.0,301500.0,307000.0,305658.21875,1229611,377490577000.0,yfinance,KS,1
20251210,005380,304500.0,306000.0,297500.0,302500.0,301177.875,1173271,354914477500.0,yfinance,KS,1
20251211,005380,304000.0,306500.0,295500.0,295500.0,294208.46875,1465528,433063524000.0,yfinance,KS,1
20251212,005380,299000.0,303000.0,295500.0,301500.0,300182.25,827283,249425824500.0,yfinance,KS,1
20251215,005380,296500.0,297500.0,293500.0,293500.0,292217.21875,798990,234503565000.0,yfinance,KS,1
20251216,005380,296500.0,301500.0,284500.0,286000.0,284750.0,1264096,361531456000.0,yfinance,KS,1
20251217,005380,288000.0,288500.0,284000.0,286000.0,284750.0,686802,196425372000.0,yfinance,KS,1
20251218,005380,280500.0,285000.0,280000.0,282500.0,281265.3125,705877,199410252500.0,yfinance,KS,1
20251219,005380,285500.0,288500.0,278500.0,288500.0,287239.0625,1210816,349320416000.0,yfinance,KS,1
20251222,005380,290500.0,290500.0,285000.0,289000.0,287736.875,676748,195580172000.0,yfinance,KS,1
20251223,005380,290500.0,292500.0,285500.0,287000.0,285745.625,699584,200780608000.0,yfinance,KS,1
20251224,005380,289000.0,300000.0,287000.0,289000.0,287736.875,1295368,374361352000.0,yfinance,KS,1
20251226,005380,292000.0,292000.0,285000.0,286000.0,284750.0,847245,242312070000.0,yfinance,KS,1
20251229,005380,284500.0,294000.0,282500.0,293500.0,292217.21875,697450,204701575000.0,yfinance,KS,1
20251230,005380,291000.0,297500.0,289500.0,296500.0,295204.09375,628188,186257742000.0,yfinance,KS,1
20260102,005380,299500.0,302000.0,293000.0,298500.0,297195.375,955205,285128692500.0,yfinance,KS,1
20260105,005380,302500.0,310000.0,302000.0,304500.0,303169.15625,1292161,393463024500.0,yfinance,KS,1
20260106,005380,318000.0,330000.0,304000.0,308000.0,306653.84375,3346949,1030860292000.0,yfinance,KS,1
20260107,005380,314000.0,362000.0,313000.0,350500.0,348968.09375,7764177,2721344038500.0,yfinance,KS,1
20260108,005380,361000.0,361000.0,338000.0,340500.0,339011.8125,3053301,1039648990500.0,yfinance,KS,1
20260109,005380,349000.0,369000.0,340000.0,366000.0,364400.34375,3104258,1136158428000.0,yfinance,KS,1
20260112,005380,383000.0,383500.0,358500.0,367000.0,365395.96875,3027809,1111205903000.0,yfinance,KS,1
20260113,005380,380500.0,413500.0,378000.0,406000.0,404225.53125,5463622,2218230532000.0,yfinance,KS,1
20260114,005380,406500.0,413500.0,398000.0,411500.0,409701.5,2861932,1177685018000.0,yfinance,KS,1
20260115,005380,409500.0,425000.0,405000.0,422000.0,420155.59375,2864894,1208985268000.0,yfinance,KS,1
20260116,005380,426500.0,426500.0,408000.0,413000.0,411194.9375,2589883,1069621679000.0,yfinance,KS,1
20260119,005380,420000.0,487000.0,419500.0,480000.0,477902.09375,5990850,2875608000000.0,yfinance,KS,1
20260120,005380,494000.0,496500.0,460500.0,479000.0,476906.46875,5235613,2507858627000.0,yfinance,KS,1
20260121,005380,468000.0,551000.0,467500.0,549000.0,546600.5,7830202,4298780898000.0,yfinance,KS,1
20260122,005380,586000.0,590000.0,525000.0,529000.0,526687.9375,7176207,3796213503000.0,yfinance,KS,1
20260123,005380,530000.0,543000.0,500000.0,510000.0,507770.96875,4774169,2434826190000.0,yfinance,KS,1
20260126,005380,499000.0,515000.0,490000.0,492500.0,490347.46875,3680159,1812478307500.0,yfinance,KS,1
20260127,005380,473000.0,499000.0,469000.0,488500.0,486364.9375,4492400,2194537400000.0,yfinance,KS,1
20260128,005380,505000.0,506000.0,490500.0,492500.0,490347.46875,2514604,1238442470000.0,yfinance,KS,1
20260129,005380,501000.0,529000.0,494000.0,528000.0,525692.3125,5431226,2867687328000.0,yfinance,KS,1
20260130,005380,516000.0,517000.0,500000.0,500000.0,497814.6875,3032673,1516336500000.0,yfinance,KS,1
20260202,005380,486000.0,507000.0,473000.0,478000.0,475910.84375,2652237,1267769286000.0,yfinance,KS,1
20260203,005380,487000.0,495000.0,473000.0,491500.0,489351.84375,2275995,1118651542500.0,yfinance,KS,1
20260204,005380,502000.0,518000.0,497500.0,504000.0,501797.1875,1706630,860141520000.0,yfinance,KS,1
20260205,005380,492500.0,508000.0,483500.0,488500.0,486364.9375,1653286,807630211000.0,yfinance,KS,1
20260206,005380,469500.0,473000.0,452000.0,467500.0,465456.71875,2023516,945993730000.0,yfinance,KS,1
20260209,005380,484000.0,485000.0,473000.0,478000.0,475910.84375,1518143,725672354000.0,yfinance,KS,1
20260210,005380,499000.0,505000.0,479000.0,480500.0,478399.90625,1738747,835467933500.0,yfinance,KS,1
20260211,005380,480500.0,515000.0,477000.0,509000.0,506775.34375,3270111,1664486499000.0,yfinance,KS,1
20260212,005380,512000.0,512000.0,498000.0,506000.0,503788.46875,1733637,877220322000.0,yfinance,KS,1
20260213,005380,499500.0,509500.0,497500.0,499000.0,496819.0625,1147006,572355994000.0,yfinance,KS,1
20260219,005380,504000.0,523000.0,495500.0,513000.0,510757.875,1907584,978590592000.0,yfinance,KS,1
20260220,005380,516000.0,516000.0,504000.0,509000.0,506775.34375,1251835,637184015000.0,yfinance,KS,1
20260223,005380,524000.0,541000.0,517000.0,523000.0,520714.15625,2094265,1095300595000.0,yfinance,KS,1
20260224,005380,522000.0,530000.0,505000.0,524000.0,521709.78125,1490869,781215356000.0,yfinance,KS,1
20260225,005380,535000.0,584000.0,532000.0,572000.0,569500.0,4149696,2373626112000.0,yfinance,KS,1
20260226,005380,574000.0,618000.0,563000.0,609000.0,609000.0,2894222,1762581198000.0,yfinance,KS,1
20260227,005380,592000.0,687000.0,590000.0,674000.0,674000.0,4354409,2934871666000.0,yfinance,KS,1
20260303,005380,654000.0,658000.0,594000.0,595000.0,595000.0,3763225,2239118875000.0,yfinance,KS,1
20260304,005380,560000.0,593000.0,497500.0,501000.0,501000.0,4855346,2432528346000.0,yfinance,KS,1
20260305,005380,565000.0,582000.0,540000.0,548000.0,548000.0,2663493,1459594164000.0,yfinance,KS,1
20260306,005380,532000.0,564000.0,530000.0,553000.0,553000.0,1582300,875011900000.0,yfinance,KS,1
20260309,005380,504000.0,511000.0,491000.0,507000.0,507000.0,1913094,969938658000.0,yfinance,KS,1
20260310,005380,538000.0,541000.0,519000.0,525000.0,525000.0,1270933,667239825000.0,yfinance,KS,1
20260311,005380,550000.0,561000.0,523000.0,530000.0,530000.0,1415825,750387250000.0,yfinance,KS,1
20260312,005380,524000.0,528000.0,513000.0,521000.0,521000.0,1146292,597218132000.0,yfinance,KS,1
20260313,005380,502000.0,529500.0,501000.0,517000.0,517000.0,950437,491375929000.0,yfinance,KS,1
20260316,005380,511000.0,520000.0,499000.0,506000.0,506000.0,1348089,682133034000.0,yfinance,KS,1
20260317,005380,528000.0,544000.0,520000.0,522000.0,522000.0,1346937,703101114000.0,yfinance,KS,1
20260318,005380,536000.0,545000.0,530000.0,545000.0,545000.0,930616,507185720000.0,yfinance,KS,1
20260319,005380,521000.0,530000.0,521000.0,522000.0,522000.0,770000,401940000000.0,yfinance,KS,1
20260320,005380,527000.0,528000.0,517000.0,517000.0,517000.0,1049264,542469488000.0,yfinance,KS,1
20260323,005380,500000.0,501000.0,485000.0,485000.0,485000.0,1603262,777582070000.0,yfinance,KS,1
20260324,005380,508000.0,509000.0,484000.0,492000.0,492000.0,1082455,532567860000.0,yfinance,KS,1
20260325,005380,509000.0,518000.0,498500.0,501000.0,501000.0,1102731,552468231000.0,yfinance,KS,1
20260326,005380,496000.0,499500.0,486000.0,490000.0,490000.0,954455,467682950000.0,yfinance,KS,1
20260327,005380,472500.0,498500.0,467000.0,495000.0,495000.0,1151726,570104370000.0,yfinance,KS,1
20260330,005380,468500.0,472500.0,461000.0,469500.0,469500.0,942256,442389192000.0,yfinance,KS,1
20260331,005380,459500.0,464000.0,445000.0,445500.0,445500.0,1271113,566280841500.0,yfinance,KS,1
20260401,005380,472000.0,492500.0,466000.0,487500.0,487500.0,974266,474954675000.0,yfinance,KS,1
20260402,005380,499000.0,499500.0,457000.0,465500.0,465500.0,1331860,619980830000.0,yfinance,KS,1
20260403,005380,475500.0,485000.0,467000.0,471000.0,471000.0,659219,310492149000.0,yfinance,KS,1
20260406,005380,469500.0,477500.0,465000.0,469000.0,469000.0,553057,259383733000.0,yfinance,KS,1
20260407,005380,477000.0,481500.0,465500.0,473000.0,473000.0,704114,333045922000.0,yfinance,KS,1
20260408,005380,500000.0,510000.0,490000.0,508000.0,508000.0,1291522,656093176000.0,yfinance,KS,1
20260409,005380,510000.0,514000.0,487000.0,489500.0,489500.0,990889,485040165500.0,yfinance,KS,1
20260410,005380,498000.0,499500.0,489500.0,489500.0,489500.0,814112,398507824000.0,yfinance,KS,1
20260413,005380,476500.0,486500.0,474500.0,478500.0,478500.0,637565,305074852500.0,yfinance,KS,1
20260414,005380,492500.0,501500.0,489000.0,491500.0,491500.0,778907,382832790500.0,yfinance,KS,1
20260415,005380,510000.0,519000.0,502000.0,508000.0,508000.0,867909,440897772000.0,yfinance,KS,1
20260416,005380,530000.0,544000.0,527000.0,534000.0,534000.0,1524311,813982074000.0,yfinance,KS,1
20260417,005380,547000.0,548000.0,531000.0,538000.0,538000.0,724452,389755176000.0,yfinance,KS,1
20260420,005380,533000.0,541000.0,526000.0,527000.0,527000.0,835506,440311662000.0,yfinance,KS,1
20260421,005380,534000.0,548000.0,530000.0,546000.0,546000.0,946609,516848514000.0,yfinance,KS,1
20260422,005380,540000.0,542000.0,531000.0,541000.0,541000.0,747125,404194625000.0,yfinance,KS,1
20260423,005380,547000.0,551000.0,525000.0,532000.0,532000.0,1089561,579646452000.0,yfinance,KS,1
20260424,005380,525000.0,526000.0,510000.0,513000.0,513000.0,1228355,630146115000.0,yfinance,KS,1
20260427,005380,520000.0,533000.0,515000.0,524000.0,524000.0,975263,511037812000.0,yfinance,KS,0
20250428,373220,349500.0,349500.0,343000.0,346000.0,346000.0,132948,46000008000.0,yfinance,KS,1
20250429,373220,346500.0,350000.0,343500.0,350000.0,350000.0,154760,54166000000.0,yfinance,KS,1
20250430,373220,347500.0,348500.0,323000.0,324500.0,324500.0,471209,152907320500.0,yfinance,KS,1
20250502,373220,325000.0,327500.0,320500.0,320500.0,320500.0,202479,64894519500.0,yfinance,KS,1
20250507,373220,322000.0,324500.0,319000.0,322500.0,322500.0,217160,70034100000.0,yfinance,KS,1
20250508,373220,322000.0,329000.0,319500.0,327500.0,327500.0,384939,126067522500.0,yfinance,KS,1
20250509,373220,327500.0,327500.0,317500.0,318000.0,318000.0,252119,80173842000.0,yfinance,KS,1
20250512,373220,320500.0,322000.0,318000.0,321500.0,321500.0,133817,43022165500.0,yfinance,KS,1
20250513,373220,323500.0,323500.0,310500.0,312000.0,312000.0,286158,89281296000.0,yfinance,KS,1
20250514,373220,313000.0,315000.0,306000.0,313500.0,313500.0,223695,70128382500.0,yfinance,KS,1
20250515,373220,313500.0,321000.0,306500.0,307000.0,307000.0,316371,97125897000.0,yfinance,KS,1
20250516,373220,305000.0,307000.0,290000.0,290500.0,290500.0,583328,169456784000.0,yfinance,KS,1
20250519,373220,291500.0,297000.0,290500.0,291500.0,291500.0,158255,46131332500.0,yfinance,KS,1
20250520,373220,292000.0,293000.0,278000.0,279500.0,279500.0,445299,124461070500.0,yfinance,KS,1
20250521,373220,278500.0,285000.0,277500.0,277500.0,277500.0,179424,49790160000.0,yfinance,KS,1
20250522,373220,277000.0,284000.0,268000.0,274500.0,274500.0,331567,91015141500.0,yfinance,KS,1
20250523,373220,276500.0,277000.0,266000.0,268000.0,268000.0,213740,57282320000.0,yfinance,KS,1
20250526,373220,268500.0,280000.0,268500.0,278000.0,278000.0,205921,57246038000.0,yfinance,KS,1
20250527,373220,275500.0,276500.0,268500.0,272500.0,272500.0,149335,40693787500.0,yfinance,KS,1
20250528,373220,276500.0,290000.0,272500.0,289000.0,289000.0,395192,114210488000.0,yfinance,KS,1
20250529,373220,289000.0,291000.0,283000.0,288000.0,288000.0,189663,54622944000.0,yfinance,KS,1
20250530,373220,286000.0,290000.0,283500.0,286000.0,286000.0,224384,64173824000.0,yfinance,KS,1
20250602,373220,290500.0,291500.0,281500.0,284500.0,284500.0,174819,49736005500.0,yfinance,KS,1
20250604,373220,288000.0,293000.0,286000.0,288500.0,288500.0,214348,61839398000.0,yfinance,KS,1
20250605,373220,287500.0,295000.0,284500.0,291000.0,291000.0,207656,60427896000.0,yfinance,KS,1
20250609,373220,291500.0,291500.0,280500.0,285000.0,285000.0,297462,84776670000.0,yfinance,KS,1
20250610,373220,286500.0,292000.0,285000.0,288500.0,288500.0,213404,61567054000.0,yfinance,KS,1
20250611,373220,291000.0,296000.0,289000.0,292500.0,292500.0,278005,81316462500.0,yfinance,KS,1
20250612,373220,292500.0,304000.0,291000.0,304000.0,304000.0,555229,168789616000.0,yfinance,KS,1
20250613,373220,300000.0,300000.0,290000.0,296000.0,296000.0,325863,96455448000.0,yfinance,KS,1
20250616,373220,292000.0,293500.0,288000.0,293000.0,293000.0,192457,56389901000.0,yfinance,KS,1
20250617,373220,298000.0,301500.0,292000.0,294000.0,294000.0,243494,71587236000.0,yfinance,KS,1
20250618,373220,291500.0,296500.0,290500.0,292000.0,292000.0,193404,56473968000.0,yfinance,KS,1
20250619,373220,293500.0,294000.0,289000.0,291000.0,291000.0,146199,42543909000.0,yfinance,KS,1
20250620,373220,291000.0,306000.0,289500.0,305000.0,305000.0,498474,152034570000.0,yfinance,KS,1
20250623,373220,298500.0,300000.0,291000.0,294000.0,294000.0,193331,56839314000.0,yfinance,KS,1
20250624,373220,299500.0,306000.0,298000.0,300500.0,300500.0,275626,82825613000.0,yfinance,KS,1
20250625,373220,301500.0,301500.0,295000.0,298000.0,298000.0,185031,55139238000.0,yfinance,KS,1
20250626,373220,299000.0,300500.0,294500.0,297000.0,297000.0,162439,48244383000.0,yfinance,KS,1
20250627,373220,297500.0,297500.0,287000.0,288000.0,288000.0,219699,63273312000.0,yfinance,KS,1
20250630,373220,290000.0,297500.0,290000.0,297000.0,297000.0,209821,62316837000.0,yfinance,KS,1
20250701,373220,296500.0,300000.0,292500.0,297500.0,297500.0,226370,67345075000.0,yfinance,KS,1
20250702,373220,295500.0,303000.0,291500.0,302500.0,302500.0,292735,88552337500.0,yfinance,KS,1
20250703,373220,304500.0,325000.0,303000.0,318500.0,318500.0,640510,204002435000.0,yfinance,KS,1
20250704,373220,313000.0,314500.0,307000.0,310500.0,310500.0,237717,73811128500.0,yfinance,KS,1
20250707,373220,327500.0,331000.0,306500.0,315000.0,315000.0,610772,192393180000.0,yfinance,KS,1
